"","fips","averageDispensing","averageDeaths","state","county","region","Population","quadrant","classification","lat","lng"
"2442",47039,168.971428571429,28.602265,"Tennessee","Decatur County, TN","Southeast",11601,"moreMore","Noncore",35.603,-88.1088
"2443",47041,209.814285714286,39.0669625,"Tennessee","DeKalb County, TN","Southeast",20837,"moreMore","Noncore",35.9799,-85.8328
"2444",47043,158.8,32.38255125,"Tennessee","Dickson County, TN","Southeast",54376,"moreMore","Medium Metro",36.149,-87.3567
"2445",47045,196.785714285714,13.6429925,"Tennessee","Dyer County, TN","Southeast",36693,"moreLess","Micropolitan",36.0592,-89.4137
"2446",47047,69.2285714285714,13.420365,"Tennessee","Fayette County, TN","Southeast",41620,"lessLess","Large Fringe Metro",35.1971,-89.4144
"2447",47049,180.914285714286,29.06833375,"Tennessee","Fentress County, TN","Southeast",18787,"moreMore","Noncore",36.3805,-84.9324
"2448",47051,129.514285714286,23.54020125,"Tennessee","Franklin County, TN","Southeast",42485,"moreMore","Micropolitan",35.155,-86.0922
"2449",47053,145.814285714286,18.05971875,"Tennessee","Gibson County, TN","Southeast",49159,"moreMore","Noncore",35.9966,-88.9326
"2450",47055,86.0571428571429,24.11457875,"Tennessee","Giles County, TN","Southeast",29530,"moreMore","Noncore",35.2021,-87.0348
"2451",47057,108.928571428571,27.38942875,"Tennessee","Grainger County, TN","Southeast",23565,"moreMore","Noncore",36.2763,-83.5096
"2452",47059,163.328571428571,25.98344625,"Tennessee","Greene County, TN","Southeast",69571,"moreMore","Micropolitan",36.1753,-82.8458
"2453",47061,185.585714285714,33.5777125,"Tennessee","Grundy County, TN","Southeast",13485,"moreMore","Noncore",35.3884,-85.7226
"2454",47063,276.428571428571,28.63719,"Tennessee","Hamblen County, TN","Southeast",65110,"moreMore","Micropolitan",36.2171,-83.2667
"2455",47065,157.7,21.69376,"Tennessee","Hamilton County, TN","Southeast",371662,"moreMore","Medium Metro",35.1808,-85.1648
"2456",47067,118.528571428571,42.05341,"Tennessee","Hancock County, TN","Southeast",6493,"moreMore","Noncore",36.5236,-83.2219
"2457",47069,86.4571428571429,12.9793175,"Tennessee","Hardeman County, TN","Southeast",24836,"moreLess","Noncore",35.2068,-88.9931
"2458",47071,182.571428571429,38.458365,"Tennessee","Hardin County, TN","Southeast",25583,"moreMore","Noncore",35.1987,-88.1845
"2459",47073,93.8857142857143,29.864395,"Tennessee","Hawkins County, TN","Southeast",56775,"moreMore","Medium Metro",36.4412,-82.9447
"2460",47075,107.628571428571,10.89079875,"Tennessee","Haywood County, TN","Southeast",17002,"moreLess","Micropolitan",35.5832,-89.2838
"2461",47077,151.928571428571,21.7531075,"Tennessee","Henderson County, TN","Southeast",28076,"moreMore","Noncore",35.6542,-88.388
"2462",47079,241.328571428571,27.63078,"Tennessee","Henry County, TN","Southeast",32056,"moreMore","Noncore",36.3318,-88.3013
"2463",47081,32.5714285714286,33.22590375,"Tennessee","Hickman County, TN","Southeast",25387,"lessMore","Noncore",35.8032,-87.4733
"2464",47083,82.9142857142857,34.86767375,"Tennessee","Houston County, TN","Southeast",8292,"moreMore","Noncore",36.286,-87.7171
"2465",47085,116.757142857143,27.09714875,"Tennessee","Humphreys County, TN","Southeast",18590,"moreMore","Noncore",36.0408,-87.7756
"2466",47087,49.2428571428571,41.365325,"Tennessee","Jackson County, TN","Southeast",11864,"lessMore","Noncore",36.3592,-85.6732
"2467",47089,153.642857142857,22.6818075,"Tennessee","Jefferson County, TN","Southeast",55307,"moreMore","Noncore",36.051,-83.4463
"2468",47091,128.257142857143,20.59919875,"Tennessee","Johnson County, TN","Southeast",17849,"moreMore","Noncore",36.4549,-81.8518
"2469",47093,166.142857142857,43.618515,"Tennessee","Knox County, TN","Southeast",475609,"moreMore","Medium Metro",35.9932,-83.9371
"2470",47095,88.86,12.33755375,"Tennessee","Lake County, TN","Southeast",6988,"moreLess","Noncore",36.3352,-89.4935
"2471",47097,114.057142857143,18.3511075,"Tennessee","Lauderdale County, TN","Southeast",25451,"moreMore","Noncore",35.7605,-89.6305
"2472",47099,171.528571428571,23.62580625,"Tennessee","Lawrence County, TN","Southeast",44432,"moreMore","Micropolitan",35.2174,-87.3956
"2473",47101,152.171428571429,23.76870375,"Tennessee","Lewis County, TN","Southeast",12363,"moreMore","Noncore",35.5273,-87.4931
"2474",47103,150.142857142857,19.6834475,"Tennessee","Lincoln County, TN","Southeast",34540,"moreMore","Noncore",35.1405,-86.589
"2475",47105,130.942857142857,30.8188725,"Tennessee","Loudon County, TN","Southeast",54910,"moreMore","Medium Metro",35.7348,-84.3119
"2476",47107,191.357142857143,29.47027,"Tennessee","McMinn County, TN","Southeast",54208,"moreMore","Micropolitan",35.4248,-84.6175
"2477",47109,191.685714285714,22.483285,"Tennessee","McNairy County, TN","Southeast",25696,"moreMore","Noncore",35.1755,-88.5636
"2478",47111,142.271428571429,24.30862,"Tennessee","Macon County, TN","Southeast",24827,"moreMore","Noncore",36.532,-86.0073
"2479",47113,155.942857142857,13.07423,"Tennessee","Madison County, TN","Southeast",98360,"moreLess","Small Metro",35.6081,-88.8385
"2480",47115,150,21.53649625,"Tennessee","Marion County, TN","Southeast",28924,"moreMore","Medium Metro",35.1293,-85.622
"2481",47117,159.585714285714,27.60233125,"Tennessee","Marshall County, TN","Southeast",35016,"moreMore","Noncore",35.4689,-86.765
"2482",47119,158.142857142857,22.084345,"Tennessee","Maury County, TN","Southeast",99590,"moreMore","Micropolitan",35.6169,-87.077
"2483",47121,NA,33.5688925,"Tennessee","Meigs County, TN","Southeast",12532,NA,"Noncore",35.5129,-84.8133
"2484",47123,134.871428571429,27.26278,"Tennessee","Monroe County, TN","Southeast",47177,"moreMore","Noncore",35.4427,-84.2527
"2485",47125,98.6142857142857,22.37855,"Tennessee","Montgomery County, TN","Southeast",214251,"moreMore","Small Metro",36.4969,-87.3828
"2486",47127,16.6285714285714,18.60434375,"Tennessee","Moore County, TN","Southeast",6438,"lessMore","Noncore",35.2846,-86.3587
"2487",47129,146.214285714286,29.64965875,"Tennessee","Morgan County, TN","Southeast",21431,"moreMore","Noncore",36.135,-84.6492
"2488",47131,129.357142857143,13.17516875,"Tennessee","Obion County, TN","Southeast",30131,"moreLess","Micropolitan",36.3582,-89.1488
"2489",47133,116.5,29.44324625,"Tennessee","Overton County, TN","Southeast",22566,"moreMore","Noncore",36.345,-85.2881
"2490",47135,84.2666666666667,19.404455,"Tennessee","Perry County, TN","Southeast",8099,"moreMore","Noncore",35.6426,-87.859
"2491",47137,186.228571428571,28.55209,"Tennessee","Pickett County, TN","Southeast",5061,"moreMore","Noncore",36.5584,-85.0749
"2492",47139,25.4428571428571,23.85355875,"Tennessee","Polk County, TN","Southeast",16835,"lessMore","Noncore",35.1199,-84.5233
"2493",47141,159.628571428571,24.73223375,"Tennessee","Putnam County, TN","Southeast",80929,"moreMore","Micropolitan",36.1408,-85.4952
"2494",47143,162.214285714286,24.46816625,"Tennessee","Rhea County, TN","Southeast",33443,"moreMore","Noncore",35.6087,-84.9244
"2495",47145,178.314285714286,43.46971375,"Tennessee","Roane County, TN","Southeast",53841,"moreMore","Micropolitan",35.8479,-84.5232
"2496",47147,150.771428571429,24.7923,"Tennessee","Robertson County, TN","Southeast",72275,"moreMore","Medium Metro",36.5255,-86.8706
"2497",47149,106.457142857143,21.8255675,"Tennessee","Rutherford County, TN","Southeast",339261,"moreMore","Medium Metro",35.8427,-86.4168
"2498",47151,120.171428571429,26.05457875,"Tennessee","Scott County, TN","Southeast",22090,"moreMore","Noncore",36.4285,-84.5035
"2499",47153,221.242857142857,25.47630125,"Tennessee","Sequatchie County, TN","Southeast",15176,"moreMore","Noncore",35.3712,-85.4106
"2500",47155,148.985714285714,32.151675,"Tennessee","Sevier County, TN","Southeast",99244,"moreMore","Medium Metro",35.7847,-83.5242
"2501",47157,88.8428571428571,23.46815,"Tennessee","Shelby County, TN","Southeast",936017,"moreMore","Large Central Metro",35.1842,-89.894
"2502",47159,185.828571428571,38.4351825,"Tennessee","Smith County, TN","Southeast",20285,"moreMore","Noncore",36.2505,-85.9567
"2503",47161,40.7142857142857,27.10619375,"Tennessee","Stewart County, TN","Southeast",13859,"lessMore","Noncore",36.5012,-87.8384
"2504",47163,240.885714285714,27.12697375,"Tennessee","Sullivan County, TN","Southeast",158755,"moreMore","Medium Metro",36.5129,-82.3042
"2505",47165,106.414285714286,20.912385,"Tennessee","Sumner County, TN","Southeast",195561,"moreMore","Medium Metro",36.4694,-86.4604
"2506",47167,85.6714285714286,22.897735,"Tennessee","Tipton County, TN","Southeast",61918,"moreMore","Large Fringe Metro",35.4973,-89.7566
"2507",47169,211.928571428571,24.39429875,"Tennessee","Trousdale County, TN","Southeast",11455,"moreMore","Noncore",36.3921,-86.1568
"2508",47171,230.428571428571,35.5795625,"Tennessee","Unicoi County, TN","Southeast",17755,"moreMore","Medium Metro",36.1107,-82.4323
"2509",47173,139.357142857143,38.886155,"Tennessee","Union County, TN","Southeast",20187,"moreMore","Medium Metro",36.2879,-83.8375
"2510",47175,NA,17.9990025,"Tennessee","Van Buren County, TN","Southeast",5947,NA,"Noncore",35.696,-85.4526
"2511",47177,194.042857142857,20.03952375,"Tennessee","Warren County, TN","Southeast",41605,"moreMore","Micropolitan",35.6787,-85.7785
"2512",47179,166.742857142857,24.00522125,"Tennessee","Washington County, TN","Southeast",130367,"moreMore","Medium Metro",36.2933,-82.4974
"2513",47181,177.271428571429,17.460015,"Tennessee","Wayne County, TN","Southeast",16524,"moreMore","Noncore",35.2399,-87.7881
"2514",47183,80.1142857142857,16.598935,"Tennessee","Weakley County, TN","Southeast",33334,"lessMore","Noncore",36.2983,-88.7178
"2515",47185,154.585714285714,26.9495425,"Tennessee","White County, TN","Southeast",27707,"moreMore","Noncore",35.9264,-85.4552
"2516",47187,68.3,12.206155,"Tennessee","Williamson County, TN","Southeast",245348,"lessLess","Medium Metro",35.8938,-86.8987
"2517",47189,100.985714285714,28.3192775,"Tennessee","Wilson County, TN","Southeast",148130,"moreMore","Medium Metro",36.1549,-86.2977
"2518",48001,100.185714285714,15.6985075,"Texas","Anderson County, TX","Southwest",57805,"moreMore","Micropolitan",31.8133,-95.6525
"2519",48003,60.7428571428571,11.83093375,"Texas","Andrews County, TX","Southwest",18879,"lessLess","Micropolitan",32.305,-102.6377
"2520",48005,118.528571428571,12.2071425,"Texas","Angelina County, TX","Southwest",86796,"moreLess","Micropolitan",31.2548,-94.6119
"2521",48007,100.628571428571,22.50752625,"Texas","Aransas County, TX","Southwest",23814,"moreMore","Noncore",28.1249,-96.9934
"2522",48009,NA,19.63354625,"Texas","Archer County, TX","Southwest",8730,NA,"Small Metro",33.6153,-98.6877
"2523",48011,10.7285714285714,9.21831625,"Texas","Armstrong County, TX","Southwest",1869,"lessLess","Noncore",34.9649,-101.3574
"2524",48013,81.5,9.31609125,"Texas","Atascosa County, TX","Southwest",51724,"lessLess","Noncore",28.8935,-98.5272
"2525",48015,47.6428571428571,8.23860375,"Texas","Austin County, TX","Southwest",29972,"lessLess","Noncore",29.887,-96.2779
"2526",48017,70.2428571428571,9.58901625,"Texas","Bailey County, TX","Southwest",6697,"lessLess","Noncore",34.0686,-102.8299
"2527",48019,28.2,12.71785625,"Texas","Bandera County, TX","Southwest",23861,"lessLess","Noncore",29.7472,-99.2463
"2528",48021,71.0714285714286,11.79422375,"Texas","Bastrop County, TX","Southwest",91601,"lessLess","Medium Metro",30.1036,-97.312
"2529",48023,91.36,22.6758775,"Texas","Baylor County, TX","Southwest",3518,"moreMore","Noncore",33.6165,-99.2135
"2530",48025,64.1,8.18721125,"Texas","Bee County, TX","Southwest",32513,"lessLess","Micropolitan",28.4174,-97.7412
"2531",48027,60.8,9.0745675,"Texas","Bell County, TX","Southwest",369927,"lessLess","Medium Metro",31.0373,-97.4788
"2532",48029,64.7142857142857,11.65905,"Texas","Bexar County, TX","Southwest",2026823,"lessLess","Large Central Metro",29.4489,-98.52
"2533",48031,12.6,12.3017075,"Texas","Blanco County, TX","Southwest",12269,"lessLess","Noncore",30.2664,-98.3999
"2534",48033,NA,9.79111,"Texas","Borden County, TX","Southwest",706,NA,"Noncore",32.7436,-101.4317
"2535",48035,53.9428571428571,14.46537,"Texas","Bosque County, TX","Southwest",18603,"lessLess","Noncore",31.9004,-97.6343
"2536",48037,178.057142857143,9.27056875,"Texas","Bowie County, TX","Southwest",93481,"moreLess","Small Metro",33.4458,-94.4234
"2537",48039,72.8571428571429,10.54560625,"Texas","Brazoria County, TX","Southwest",380518,"lessLess","Large Fringe Metro",29.1897,-95.4521
"2538",48041,68.7428571428571,7.07700625,"Texas","Brazos County, TX","Southwest",232555,"lessLess","Small Metro",30.6608,-96.3024
"2539",48043,91.2285714285714,16.36781875,"Texas","Brewster County, TX","Southwest",9237,"moreMore","Noncore",29.8119,-103.2517
"2540",48045,NA,10.06005375,"Texas","Briscoe County, TX","Southwest",1487,NA,"Noncore",34.5303,-101.2085
"2541",48047,66.9285714285714,9.08473625,"Texas","Brooks County, TX","Southwest",6964,"lessLess","Noncore",27.0316,-98.2187
"2542",48049,133.228571428571,15.377025,"Texas","Brown County, TX","Southwest",37633,"moreMore","Micropolitan",31.7742,-98.9998
"2543",48051,54.6571428571429,10.9099775,"Texas","Burleson County, TX","Southwest",18514,"lessLess","Noncore",30.4925,-96.6215
"2544",48053,114.142857142857,12.53391,"Texas","Burnet County, TX","Southwest",49653,"moreLess","Noncore",30.7884,-98.1823
"2545",48055,51.3857142857143,8.466535,"Texas","Caldwell County, TX","Southwest",43979,"lessLess","Medium Metro",29.8368,-97.6199
"2546",48057,94.8857142857143,12.5679775,"Texas","Calhoun County, TX","Southwest",21001,"moreLess","Micropolitan",28.5067,-96.602
"2547",48059,NA,10.7510075,"Texas","Callahan County, TX","Southwest",14110,NA,"Noncore",32.2976,-99.3735
"2548",48061,38.4571428571429,4.5523925,"Texas","Cameron County, TX","Southwest",424180,"lessLess","Medium Metro",26.1333,-97.5182
"2549",48063,125.914285714286,12.00416875,"Texas","Camp County, TX","Southwest",13060,"moreLess","Noncore",32.9732,-94.9785
"2550",48065,NA,13.16818875,"Texas","Carson County, TX","Southwest",5854,NA,"Noncore",35.4035,-101.3542
"2551",48067,29.7142857142857,11.19626,"Texas","Cass County, TX","Southwest",29879,"lessLess","Noncore",33.0775,-94.3435
"2552",48069,NA,6.36101375,"Texas","Castro County, TX","Southwest",7396,NA,"Noncore",34.5299,-102.2617
"2553",48071,8.74285714285714,15.95272875,"Texas","Chambers County, TX","Southwest",45590,"lessMore","Large Fringe Metro",29.7384,-94.6101
"2554",48073,66.8714285714286,12.45841625,"Texas","Cherokee County, TX","Southwest",52875,"lessLess","Micropolitan",31.837,-95.1652
"2555",48075,178.914285714286,13.6790225,"Texas","Childress County, TX","Southwest",7143,"moreLess","Noncore",34.5291,-100.2076
"2556",48077,NA,18.37124375,"Texas","Clay County, TX","Southwest",10550,NA,"Noncore",33.7855,-98.2085
"2557",48079,NA,13.19823,"Texas","Cochran County, TX","Southwest",2897,NA,"Noncore",33.6042,-102.8285
"2558",48081,NA,10.764295,"Texas","Coke County, TX","Southwest",3323,NA,"Noncore",31.8886,-100.53
"2559",48083,35.5,7.14902625,"Texas","Coleman County, TX","Southwest",8100,"lessLess","Noncore",31.7732,-99.4536
"2560",48085,65.6428571428571,8.05912375,"Texas","Collin County, TX","Southwest",1072069,"lessLess","Large Fringe Metro",33.188,-96.5724
"2561",48087,30.9,13.81739,"Texas","Collingsworth County, TX","Southwest",2877,"lessLess","Noncore",34.9648,-100.27
"2562",48089,61.6857142857143,7.75081125,"Texas","Colorado County, TX","Southwest",21610,"lessLess","Noncore",29.6208,-96.5263
"2563",48091,89.2571428571429,11.51373875,"Texas","Comal County, TX","Southwest",164812,"moreLess","Large Fringe Metro",29.8082,-98.2783
"2564",48093,75.8857142857143,10.374185,"Texas","Comanche County, TX","Southwest",13750,"lessLess","Noncore",31.948,-98.5582
"2565",48095,NA,7.307655,"Texas","Concho County, TX","Southwest",2827,NA,"Noncore",31.3266,-99.864
"2566",48097,108.971428571429,17.7721375,"Texas","Cooke County, TX","Southwest",41393,"moreMore","Micropolitan",33.6393,-97.2126
"2567",48099,59.1571428571429,6.9589375,"Texas","Coryell County, TX","Southwest",76737,"lessLess","Medium Metro",31.3909,-97.7993
"2568",48101,NA,9.19002,"Texas","Cottle County, TX","Southwest",1363,NA,"Noncore",34.0776,-100.2788
"2569",48103,62.6,12.29167,"Texas","Crane County, TX","Southwest",4765,"lessLess","Noncore",31.4286,-102.5156
"2570",48105,39.375,11.157125,"Texas","Crockett County, TX","Southwest",3513,"lessLess","Noncore",30.7231,-101.412
"2571",48107,8.91428571428571,9.77733875,"Texas","Crosby County, TX","Southwest",5567,"lessLess","Noncore",33.6147,-101.3
"2572",48109,NA,10.36348375,"Texas","Culberson County, TX","Southwest",2149,NA,"Noncore",31.447,-104.5173
"2573",48111,102.485714285714,9.32995875,"Texas","Dallam County, TX","Southwest",7273,"moreLess","Noncore",36.2779,-102.6022
"2574",48113,63.6428571428571,12.93996125,"Texas","Dallas County, TX","Southwest",2635888,"lessLess","Large Central Metro",32.7666,-96.7778
"2575",48115,65.7142857142857,11.5434575,"Texas","Dawson County, TX","Southwest",12974,"lessLess","Micropolitan",32.7426,-101.9476
"2576",48117,56.7857142857143,8.0421675,"Texas","Deaf Smith County, TX","Southwest",18277,"lessLess","Micropolitan",34.966,-102.605
"2577",48119,NA,15.0042175,"Texas","Delta County, TX","Southwest",5349,NA,"Noncore",33.3863,-95.6723
"2578",48121,73.6,7.87366,"Texas","Denton County, TX","Southwest",919324,"lessLess","Large Fringe Metro",33.2055,-97.1168
"2579",48123,59.3857142857143,8.41604375,"Texas","DeWitt County, TX","Southwest",20174,"lessLess","Noncore",29.0821,-97.3567
"2580",48125,NA,8.5835275,"Texas","Dickens County, TX","Southwest",2140,NA,"Noncore",33.6165,-100.7789
"2581",48127,87.2857142857143,8.1234175,"Texas","Dimmit County, TX","Southwest",9925,"moreLess","Noncore",28.4226,-99.7566
